file,fusion_prob,actual,verdict,pb_rf,pa_rf,pb_xgb,pa_xgb,avg_behavior,avg_artifact,entropy,size_anomaly,shadow_del,signed,num_imports,disagreement
Sourceforge_3253.exe,0.1886,BENIGN,SUSPICIOUS,0.0897,0.2466,0.0571,0.237,0.0734,0.2418,7.89,0,0,0,1,0.1684
2146.exe,0.0164,BENIGN,SUSPICIOUS,0.026,0.0176,0.0063,0.0182,0.0162,0.0179,6.05,0,0,0,1,0.0018
Sourceforge_1044.exe,0.0019,BENIGN,SUSPICIOUS,0.0046,0.0176,0.0002,0.0182,0.0024,0.0179,6.67,0,0,0,1,0.0155
limits.exe,0.6638,BENIGN,RANSOMWARE,0.8768,0.4615,0.9097,0.4806,0.8933,0.4711,7.18,1,0,0,64,0.4222
CNET_243946.exe,0.0129,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0063,0.0182,0.0068,0.0179,6.33,0,0,0,1,0.0112
CNET_210465.exe,0.0061,BENIGN,SUSPICIOUS,0.0282,0.0027,0.0102,0.0015,0.0192,0.0021,6.01,0,0,0,1,0.0171
CNET_104186.exe,0.0163,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0131,0.0182,0.0153,0.0179,6.08,0,0,0,1,0.0027
softonic36.exe,0.2253,BENIGN,SUSPICIOUS,0.1166,0.0176,0.1767,0.0182,0.1466,0.0179,7.01,0,0,0,1,0.1287
CNET_239648.exe,0.0421,BENIGN,SUSPICIOUS,0.1759,0.0204,0.0425,0.0128,0.1092,0.0166,8.0,0,0,0,1,0.0926
CNET_236517.exe,0.0273,BENIGN,SUSPICIOUS,0.0174,0.0204,0.0065,0.0128,0.012,0.0166,7.58,0,0,0,1,0.0046
CNET_259827.exe,0.0398,BENIGN,SUSPICIOUS,0.1702,0.0043,0.1632,0.0051,0.1667,0.0047,6.17,0,0,0,1,0.162
CNET_253900.exe,0.082,BENIGN,SUSPICIOUS,0.0787,0.049,0.0459,0.0558,0.0623,0.0524,6.16,0,0,0,1,0.0099
Windows_93.exe,0.0016,BENIGN,SUSPICIOUS,0.0047,0.0046,0.002,0.0051,0.0033,0.0049,6.2,0,0,0,1,0.0015
Sourceforge_5100.exe,0.0149,BENIGN,SUSPICIOUS,0.0077,0.0176,0.0073,0.0182,0.0075,0.0179,6.64,0,0,0,1,0.0105
TFSSecurity.exe,0.0033,BENIGN,SUSPICIOUS,0.0046,0.0046,0.0063,0.0051,0.0055,0.0049,6.26,0,0,0,1,0.0006
CNET_252626.exe,0.0037,BENIGN,SUSPICIOUS,0.0191,0.0027,0.0085,0.0015,0.0138,0.0021,6.66,0,0,0,1,0.0117
CNET_102208.exe,0.0361,BENIGN,SUSPICIOUS,0.0616,0.0027,0.0669,0.0015,0.0642,0.0021,6.31,0,0,0,1,0.0621
CNET_224349.exe,0.0933,BENIGN,SUSPICIOUS,0.0642,0.0204,0.0858,0.0128,0.075,0.0166,7.51,0,0,0,1,0.0584
CNET_2818.exe,0.0256,BENIGN,SUSPICIOUS,0.0371,0.0204,0.0123,0.0128,0.0247,0.0166,7.47,0,0,0,1,0.0081
Sourceforge_3442.exe,0.0152,BENIGN,SUSPICIOUS,0.0078,0.0176,0.0131,0.0182,0.0104,0.0179,6.62,0,0,0,1,0.0075
Sourceforge_3516.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
Sourceforge_2536.exe,0.2021,BENIGN,SUSPICIOUS,0.0973,0.0176,0.1378,0.0182,0.1175,0.0179,7.13,0,0,0,1,0.0996
Sourceforge_7687.exe,0.7,BENIGN,RANSOMWARE,0.1056,0.8455,0.0714,0.8507,0.0885,0.8481,7.69,0,0,0,1,0.7596
Sourceforge_7138.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.19,0,0,0,1,0.002
vnetstats.exe,0.488,BENIGN,RANSOMWARE,0.2607,0.2466,0.4014,0.1796,0.3311,0.2131,5.96,0,0,0,102,0.118
Sourceforge_5083.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.91,0,0,0,1,0.002
CNET_102800.exe,0.0074,BENIGN,SUSPICIOUS,0.0047,0.0046,0.0149,0.0051,0.0098,0.0049,6.19,0,0,0,1,0.0049
CNET_17884.exe,0.0089,BENIGN,SUSPICIOUS,0.0314,0.0027,0.0216,0.0015,0.0265,0.0021,6.97,0,0,0,1,0.0244
softonic47.exe,0.0054,BENIGN,SUSPICIOUS,0.0171,0.0027,0.0092,0.0015,0.0131,0.0021,7.38,0,0,0,1,0.011
Sourceforge_7193.exe,0.2498,BENIGN,SUSPICIOUS,0.0171,0.3229,0.0053,0.4204,0.0112,0.3717,6.74,0,0,0,1,0.3605
Sourceforge_3.exe,0.0339,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0243,0.0182,0.0307,0.0179,6.28,0,0,0,1,0.0128
Sourceforge_3858.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.94,0,0,0,1,0.002
PSEditor.exe,0.7,BENIGN,RANSOMWARE,0.1568,0.9594,0.0092,0.8254,0.083,0.8924,6.5,1,0,0,307,0.8094
Sourceforge_1404.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_252774.exe,0.0403,BENIGN,SUSPICIOUS,0.0645,0.0027,0.0881,0.0015,0.0763,0.0021,6.77,0,0,0,1,0.0742
CNET_102471.exe,0.0728,BENIGN,SUSPICIOUS,0.0286,0.049,0.0148,0.0558,0.0217,0.0524,7.21,0,0,0,1,0.0307
Sourceforge_7088.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
softonic46.exe,0.043,BENIGN,SUSPICIOUS,0.1702,0.0027,0.1267,0.0015,0.1484,0.0021,8.0,0,0,0,1,0.1463
2080.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_239224.exe,0.0035,BENIGN,SUSPICIOUS,0.0021,0.0046,0.0083,0.0051,0.0052,0.0049,6.16,0,0,0,1,0.0003
Sourceforge_5466.exe,0.0712,BENIGN,SUSPICIOUS,0.0751,0.2466,0.0199,0.237,0.0475,0.2418,7.71,0,0,0,1,0.1943
CNET_101600.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
IAStorHelp.exe,0.0033,BENIGN,SUSPICIOUS,0.0116,0.0027,0.0131,0.0015,0.0124,0.0021,6.18,0,0,0,1,0.0102
CNET_39228.exe,0.1782,BENIGN,SUSPICIOUS,0.0314,0.049,0.0205,0.0558,0.026,0.0524,6.25,0,0,0,1,0.0264
Sourceforge_7221.exe,0.0499,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0065,0.0182,0.0069,0.0179,7.41,0,0,0,1,0.0111
CNET_245765.exe,0.0232,BENIGN,SUSPICIOUS,0.0285,0.0027,0.0654,0.0015,0.047,0.0021,6.49,0,0,0,1,0.0448
CNET_10961.exe,0.7,BENIGN,RANSOMWARE,0.0474,0.8455,0.0135,0.8507,0.0305,0.8481,7.13,0,0,0,1,0.8176
CNET_108752.exe,0.0166,BENIGN,SUSPICIOUS,0.0097,0.0176,0.0076,0.0182,0.0087,0.0179,6.99,0,0,0,1,0.0093
CNET_261513.exe,0.336,BENIGN,SUSPICIOUS,0.1328,0.3121,0.0928,0.5006,0.1128,0.4063,7.97,0,0,0,1,0.2935
Sourceforge_1272.exe,0.0386,BENIGN,SUSPICIOUS,0.026,0.0176,0.0367,0.0182,0.0313,0.0179,7.26,0,0,0,1,0.0134
CNET_234885.exe,0.0014,BENIGN,SUSPICIOUS,0.0074,0.0027,0.0014,0.0015,0.0044,0.0021,6.46,0,0,0,1,0.0023
CNET_231156.exe,0.1003,BENIGN,SUSPICIOUS,0.0642,0.2466,0.0255,0.237,0.0449,0.2418,7.52,0,0,0,1,0.1969
Sourceforge_7756.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Sourceforge_3221.exe,0.1622,BENIGN,SUSPICIOUS,0.0787,0.0176,0.0858,0.0182,0.0822,0.0179,6.45,0,0,0,1,0.0643
Sourceforge_4852.exe,0.0022,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.03,0,0,0,1,0.0134
Update.exe,0.7694,BENIGN,RANSOMWARE,0.2607,0.4602,0.4295,0.3973,0.3451,0.4287,6.29,0,0,0,268,0.0836
CNET_104320.exe,0.0111,BENIGN,SUSPICIOUS,0.0074,0.0176,0.0063,0.0182,0.0069,0.0179,6.42,0,0,0,1,0.0111
WcfSvcHost.exe,0.0477,BENIGN,SUSPICIOUS,0.1218,0.0027,0.2007,0.0015,0.1612,0.0021,6.22,0,0,0,1,0.1591
CNET_19292.exe,0.0565,BENIGN,SUSPICIOUS,0.0371,0.049,0.0614,0.0558,0.0493,0.0524,6.58,0,0,0,1,0.0031
CNET_108503.exe,0.0025,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.32,0,0,0,1,0.0133
1531.exe,0.2037,BENIGN,SUSPICIOUS,0.0765,0.0176,0.0706,0.0182,0.0736,0.0179,7.24,0,0,0,1,0.0556
Sourceforge_4432.exe,0.0155,BENIGN,SUSPICIOUS,0.0171,0.049,0.0063,0.0558,0.0117,0.0524,6.36,0,0,0,1,0.0407
2446.exe,0.0225,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0189,0.0182,0.0181,0.0179,6.09,0,0,0,1,0.0002
Sourceforge_3069.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
CNET_245037.exe,0.0041,BENIGN,SUSPICIOUS,0.0191,0.0027,0.0096,0.0015,0.0143,0.0021,6.62,0,0,0,1,0.0122
CNET_235680.exe,0.003,BENIGN,SUSPICIOUS,0.0046,0.0027,0.0065,0.0015,0.0056,0.0021,6.31,0,0,0,1,0.0035
Sourceforge_1671.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.16,0,0,0,1,0.002
CNET_105222.exe,0.1788,BENIGN,SUSPICIOUS,0.292,0.1949,0.1458,0.3272,0.2189,0.261,6.33,0,0,0,1,0.0422
Sourceforge_1871.exe,0.0026,BENIGN,SUSPICIOUS,0.0074,0.1922,0.0002,0.1518,0.0038,0.172,6.52,0,0,0,1,0.1681
Sourceforge_858.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.19,0,0,0,1,0.002
CNET_13965.exe,0.0037,BENIGN,SUSPICIOUS,0.0174,0.0027,0.0116,0.0015,0.0145,0.0021,6.23,0,0,0,1,0.0124
Sourceforge_2199.exe,0.0377,BENIGN,SUSPICIOUS,0.0225,0.0176,0.0065,0.0182,0.0145,0.0179,7.22,0,0,0,1,0.0034
Sourceforge_7339.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_104426.exe,0.0166,BENIGN,SUSPICIOUS,0.0097,0.0176,0.0076,0.0182,0.0087,0.0179,6.99,0,0,0,1,0.0093
Sourceforge_7704.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.15,0,0,0,1,0.002
CNET_22181.exe,0.0136,BENIGN,SUSPICIOUS,0.0146,0.0176,0.0022,0.0182,0.0084,0.0179,6.39,0,0,0,1,0.0096
CNET_229919.exe,0.0204,BENIGN,SUSPICIOUS,0.0371,0.0043,0.0746,0.0051,0.0559,0.0047,6.8,0,0,0,1,0.0512
mtm.exe,0.0039,BENIGN,SUSPICIOUS,0.0077,0.0027,0.0065,0.0015,0.0071,0.0021,7.04,0,0,0,1,0.005
CNET_100382.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.16,0,0,0,1,0.002
2130.exe,0.7503,BENIGN,RANSOMWARE,0.0642,0.0176,0.1814,0.0182,0.1228,0.0179,6.17,0,0,0,1,0.1049
CNET_208563.exe,0.0278,BENIGN,SUSPICIOUS,0.0206,0.0176,0.0216,0.0182,0.0211,0.0179,6.65,0,0,0,1,0.0031
Sourceforge_3347.exe,0.0287,BENIGN,SUSPICIOUS,0.0352,0.0176,0.0312,0.0182,0.0332,0.0179,6.96,0,0,0,1,0.0153
Sourceforge_5487.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.94,0,0,0,1,0.002
2475.exe,0.0271,BENIGN,SUSPICIOUS,0.0077,0.0176,0.0022,0.0182,0.0049,0.0179,6.87,0,0,0,1,0.013
Sourceforge_2673.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
CNET_265269.exe,0.0199,BENIGN,SUSPICIOUS,0.0299,0.0027,0.0349,0.0015,0.0324,0.0021,7.04,0,0,0,1,0.0303
Sourceforge_7739.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.94,0,0,0,1,0.002
Windows_160.exe,0.0028,BENIGN,SUSPICIOUS,0.0073,0.0046,0.0065,0.0051,0.0069,0.0049,6.08,0,0,0,1,0.0021
2125.exe,0.021,BENIGN,SUSPICIOUS,0.0074,0.0176,0.0201,0.0182,0.0138,0.0179,6.4,0,0,0,1,0.0042
Sourceforge_6789.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_261359.exe,0.0117,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0065,0.0182,0.0069,0.0179,6.35,0,0,0,1,0.0111
CNET_204210.exe,0.2931,BENIGN,SUSPICIOUS,0.0567,0.049,0.1212,0.0558,0.089,0.0524,7.18,0,0,0,1,0.0366
Sourceforge_6512.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
109.exe,0.0026,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0014,0.0182,0.0043,0.0179,6.21,0,0,0,1,0.0137
Windows_113.exe,0.0108,BENIGN,SUSPICIOUS,0.0642,0.0034,0.0149,0.0,0.0395,0.0017,6.4,0,0,0,0,0.0378
1884.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
softonic60.exe,0.0478,BENIGN,SUSPICIOUS,0.0371,0.2466,0.0065,0.237,0.0218,0.2418,7.53,0,0,0,1,0.22
CNET_239623.exe,0.0015,BENIGN,SUSPICIOUS,0.0046,0.0046,0.002,0.0051,0.0033,0.0049,6.03,0,0,0,1,0.0016
Sourceforge_5668.exe,0.0361,BENIGN,SUSPICIOUS,0.0171,0.0176,0.0065,0.0182,0.0118,0.0179,7.06,0,0,0,1,0.0061
CNET_237179.exe,0.7,BENIGN,RANSOMWARE,0.0787,0.0034,0.0614,0.0,0.07,0.0017,6.13,0,1,0,0,0.0683
Sourceforge_5062.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Sourceforge_3558.exe,0.0246,BENIGN,SUSPICIOUS,0.0352,0.0176,0.0201,0.0182,0.0277,0.0179,6.78,0,0,0,1,0.0097
Sourceforge_6334.exe,0.049,BENIGN,SUSPICIOUS,0.0831,0.2466,0.0096,0.237,0.0464,0.2418,8.0,0,0,0,1,0.1954
CNET_34125.exe,0.008,BENIGN,SUSPICIOUS,0.0225,0.0027,0.0123,0.0015,0.0174,0.0021,6.21,0,0,0,1,0.0152
CNET_258035.exe,0.0671,BENIGN,SUSPICIOUS,0.0101,0.2466,0.0123,0.237,0.0112,0.2418,7.37,0,0,0,1,0.2306
CNET_15130.exe,0.2139,BENIGN,SUSPICIOUS,0.0642,0.0176,0.0804,0.0182,0.0723,0.0179,6.1,0,0,0,1,0.0543
CNET_204652.exe,0.5362,BENIGN,RANSOMWARE,0.0352,0.8455,0.0189,0.8507,0.027,0.8481,7.55,0,0,0,1,0.8211
CNET_245764.exe,0.9284,BENIGN,RANSOMWARE,0.6862,0.2933,0.7251,0.1067,0.7056,0.2,6.54,0,0,0,355,0.5056
Sourceforge_4004.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
Sourceforge_7518.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
119.exe,0.227,BENIGN,SUSPICIOUS,0.1059,0.2466,0.089,0.237,0.0975,0.2418,7.98,0,0,0,1,0.1443
CNET_45323.exe,0.7,BENIGN,RANSOMWARE,0.1381,0.8455,0.0714,0.8507,0.1048,0.8481,7.73,0,0,0,1,0.7433
Sourceforge_2921.exe,0.0242,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0293,0.0182,0.0234,0.0179,6.84,0,0,0,1,0.0054
1154.exe,0.0372,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0571,0.0182,0.0471,0.0179,6.34,0,0,0,1,0.0292
CNET_17204.exe,0.0353,BENIGN,SUSPICIOUS,0.1112,0.0204,0.0616,0.0128,0.0864,0.0166,7.99,0,0,0,1,0.0698
Sourceforge_2254.exe,0.0506,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0243,0.0182,0.0209,0.0179,7.08,0,0,0,1,0.0029
CNET_105590.exe,0.0041,BENIGN,SUSPICIOUS,0.0046,0.0176,0.0002,0.0182,0.0024,0.0179,6.47,0,0,0,1,0.0155
CNET_264921.exe,0.0199,BENIGN,SUSPICIOUS,0.0078,0.049,0.0065,0.0558,0.0072,0.0524,6.97,0,0,0,1,0.0452
CNET_104817.exe,0.7,BENIGN,RANSOMWARE,0.0388,0.8455,0.0388,0.8507,0.0388,0.8481,7.42,0,0,0,1,0.8093
Sourceforge_2661.exe,0.0407,BENIGN,SUSPICIOUS,0.0422,0.0176,0.0654,0.0182,0.0538,0.0179,6.56,0,0,0,1,0.0358
Sourceforge_2211.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.19,0,0,0,1,0.002
Sourceforge_6993.exe,0.0517,BENIGN,SUSPICIOUS,0.0314,0.0176,0.0094,0.0182,0.0204,0.0179,6.46,0,0,0,1,0.0025
Sourceforge_3990.exe,0.0039,BENIGN,SUSPICIOUS,0.0046,0.0176,0.002,0.0182,0.0033,0.0179,6.34,0,0,0,1,0.0146
CNET_20676.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
mip.exe,0.7,BENIGN,RANSOMWARE,0.2625,0.9876,0.118,0.9713,0.1903,0.9795,6.62,0,0,0,477,0.7892
Sourceforge_3025.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.93,0,0,0,1,0.002
Sourceforge_2854.exe,0.0032,BENIGN,SUSPICIOUS,0.0048,0.0176,0.002,0.0182,0.0034,0.0179,6.0,0,0,0,1,0.0146
CNET_233896.exe,0.0029,BENIGN,SUSPICIOUS,0.0047,0.0027,0.0063,0.0015,0.0055,0.0021,6.34,0,0,0,1,0.0034
Sourceforge_4348.exe,0.3089,BENIGN,SUSPICIOUS,0.1002,0.2466,0.0627,0.237,0.0814,0.2418,7.98,0,0,0,1,0.1604
1613.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.15,0,0,0,1,0.002
Sourceforge_5860.exe,0.0616,BENIGN,SUSPICIOUS,0.0371,0.049,0.0135,0.0558,0.0253,0.0524,6.75,0,0,0,1,0.0271
CNET_101350.exe,0.0417,BENIGN,SUSPICIOUS,0.0116,0.2466,0.0065,0.237,0.0091,0.2418,7.52,0,0,0,1,0.2327
CNET_233895.exe,0.0029,BENIGN,SUSPICIOUS,0.0047,0.0027,0.0063,0.0015,0.0055,0.0021,6.34,0,0,0,1,0.0034
Sourceforge_3243.exe,0.0239,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0212,0.0182,0.0291,0.0179,6.8,0,0,0,1,0.0112
Sourceforge_1643.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_103014.exe,0.0175,BENIGN,SUSPICIOUS,0.0331,0.0027,0.0094,0.0015,0.0212,0.0021,6.63,0,0,0,1,0.0191
Sourceforge_566.exe,0.0082,BENIGN,SUSPICIOUS,0.0264,0.2466,0.002,0.237,0.0142,0.2418,7.96,0,0,0,1,0.2276
Sourceforge_2209.exe,0.6404,BENIGN,RANSOMWARE,0.0542,0.0176,0.1241,0.0182,0.0891,0.0179,6.8,0,0,0,1,0.0712
CNET_215507.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.52,0,0,0,1,0.0021
Sourceforge_1273.exe,0.0253,BENIGN,SUSPICIOUS,0.0225,0.0176,0.0109,0.0182,0.0167,0.0179,6.53,0,0,0,1,0.0013
CNET_212032.exe,0.0186,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0212,0.0182,0.0142,0.0179,6.74,0,0,0,1,0.0037
Sourceforge_6714.exe,0.0023,BENIGN,SUSPICIOUS,0.0046,0.0027,0.002,0.0015,0.0033,0.0021,6.1,0,0,0,1,0.0012
CNET_102682.exe,0.0844,BENIGN,SUSPICIOUS,0.0642,0.2439,0.0297,0.3425,0.0469,0.2932,7.52,0,0,0,1,0.2463
569.exe,0.4665,BENIGN,RANSOMWARE,0.1218,0.2466,0.2085,0.237,0.1651,0.2418,7.53,0,0,0,1,0.0767
CNET_110490.exe,0.0411,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0175,0.0182,0.0175,0.0179,6.08,0,0,0,1,0.0005
softonic37.exe,0.0052,BENIGN,SUSPICIOUS,0.0113,0.1656,0.002,0.1402,0.0066,0.1529,6.62,0,0,0,1,0.1463
CNET_24317.exe,0.0171,BENIGN,SUSPICIOUS,0.0171,0.0204,0.0063,0.0128,0.0117,0.0166,7.91,0,0,0,1,0.0049
Sourceforge_3841.exe,0.118,BENIGN,SUSPICIOUS,0.0616,0.2466,0.0297,0.237,0.0457,0.2418,7.79,0,0,0,1,0.1961
Sourceforge_6260.exe,0.0028,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.17,0,0,0,1,0.0133
CNET_219512.exe,0.0977,BENIGN,SUSPICIOUS,0.1866,0.0176,0.0479,0.0182,0.1172,0.0179,6.56,0,0,0,1,0.0993
Sourceforge_6207.exe,0.0763,BENIGN,SUSPICIOUS,0.0286,0.0176,0.0242,0.0182,0.0264,0.0179,7.25,0,0,0,1,0.0084
SPREADSHEETCOMPARE.EXE,0.0045,BENIGN,SUSPICIOUS,0.0174,0.0027,0.0125,0.0015,0.015,0.0021,6.67,0,0,0,1,0.0129
CNET_265263.exe,0.0387,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0233,0.0182,0.0302,0.0179,7.3,0,0,0,1,0.0123
CNET_225087.exe,0.0154,BENIGN,SUSPICIOUS,0.0371,0.0093,0.0627,0.0051,0.0499,0.0072,7.14,0,0,0,1,0.0427
Sourceforge_5532.exe,0.0258,BENIGN,SUSPICIOUS,0.0116,0.0176,0.0065,0.0182,0.0091,0.0179,7.07,0,0,0,1,0.0089
CNET_33582.exe,0.0203,BENIGN,SUSPICIOUS,0.0616,0.0204,0.0164,0.0128,0.039,0.0166,7.87,0,0,0,1,0.0224
Sourceforge_1742.exe,0.0877,BENIGN,SUSPICIOUS,0.0897,0.1025,0.0452,0.1103,0.0675,0.1064,7.73,0,0,0,0,0.0389
CNET_100747.exe,0.0296,BENIGN,SUSPICIOUS,0.0174,0.2466,0.0065,0.237,0.012,0.2418,7.74,0,0,0,1,0.2298
CNET_101453.exe,0.0191,BENIGN,SUSPICIOUS,0.0113,0.0176,0.0076,0.0182,0.0094,0.0179,6.99,0,0,0,1,0.0085
CNET_216175.exe,0.0259,BENIGN,SUSPICIOUS,0.0171,0.0176,0.0065,0.0182,0.0118,0.0179,6.8,0,0,0,1,0.0061
1008.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
Sourceforge_1879.exe,0.0023,BENIGN,SUSPICIOUS,0.0116,0.0176,0.0002,0.0182,0.0059,0.0179,6.36,0,0,0,1,0.012
CNET_209737.exe,0.0111,BENIGN,SUSPICIOUS,0.0331,0.0176,0.0085,0.0182,0.0208,0.0179,6.53,0,0,0,1,0.0028
2017.exe,0.0028,BENIGN,SUSPICIOUS,0.0038,0.0176,0.0002,0.0182,0.002,0.0179,6.16,0,0,0,1,0.0159
Sourceforge_1385.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.93,0,0,0,1,0.002
CNET_102697.exe,0.7414,BENIGN,RANSOMWARE,0.1487,0.2466,0.2552,0.237,0.202,0.2418,7.63,0,0,0,1,0.0398
CNET_110295.exe,0.0168,BENIGN,SUSPICIOUS,0.0116,0.0176,0.0162,0.0182,0.0139,0.0179,6.46,0,0,0,1,0.004
Sourceforge_966.exe,0.0114,BENIGN,SUSPICIOUS,0.0116,0.0093,0.016,0.0051,0.0138,0.0072,6.33,0,0,0,1,0.0066
Sourceforge_1550.exe,0.0106,BENIGN,SUSPICIOUS,0.0073,0.0176,0.0089,0.0182,0.0081,0.0179,6.04,0,0,0,1,0.0098
CNET_101768.exe,0.0335,BENIGN,SUSPICIOUS,0.0227,0.049,0.0106,0.0558,0.0167,0.0524,6.42,0,0,0,1,0.0357
1481.exe,0.0642,BENIGN,SUSPICIOUS,0.0397,0.0176,0.0881,0.0182,0.0639,0.0179,6.85,0,0,0,1,0.0459
CNET_239619.exe,0.0038,BENIGN,SUSPICIOUS,0.0009,0.0046,0.002,0.0051,0.0014,0.0049,6.0,0,0,0,1,0.0034
Windows_119.exe,0.0016,BENIGN,SUSPICIOUS,0.0047,0.0046,0.002,0.0051,0.0033,0.0049,6.2,0,0,0,1,0.0015
Sourceforge_4238.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
861.exe,0.0288,BENIGN,SUSPICIOUS,0.0174,0.2466,0.0085,0.237,0.013,0.2418,7.69,0,0,0,1,0.2288
638.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
Sourceforge_1446.exe,0.0032,BENIGN,SUSPICIOUS,0.0073,0.049,0.0002,0.0558,0.0038,0.0524,6.46,0,0,0,1,0.0486
mw_4a_update.exe,0.548,BENIGN,RANSOMWARE,0.2022,0.2466,0.2378,0.1796,0.22,0.2131,6.79,0,0,0,101,0.0069
Sourceforge_6146.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.91,0,0,0,1,0.002
