File_Path,Verdict,Score_or_Error
/home/heph/Documents/code/ransom/new/mb_dataset/samples/45562f2d03c5cd053226187cc0fc1d4757833d1a09d225d9ec1667ad410eaf55.exe,MALWARE,0.999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/48e0c9294a1be0584b432364cfc4e1cc74eea4813e3458690861a3ad6a4a833f.exe,MALWARE,0.9993
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2e741ba375523e582c98eb3a42c602f0d38035d358b5787a218fe25a96ad6e12.exe,MALWARE,0.9993
/home/heph/Documents/code/ransom/new/mb_dataset/samples/43691290ac03ebb26754203f1cc3940b32f036babb7cfab3cb14fe2128389c0c.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/55d51a57aa4ae7086e9eff4a33602c03f051464996af419c6c79214fcc04be47.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/60bc22a15a52fe605c337fd9b53bb6c1593c5c8deff18fcc2817ac51d0d300a2.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f1f3fddcea2b7d98617aae0707c5bcaf6ea354498b3e77a8810c0cce702040b9.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/73b1fffd35d3a72775e0ac4c836e70efefa0930551a2f813843bdfb32df4579a.exe,MALWARE,0.9869
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5bd26a1b8b7c11a04ab63b6cdfc35424b332747c0a8a62432bff8268bd966ec5.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/13fda99fae67bcb810c018c9db2913aa0426798ea818b12134da97af261f058f.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0ed04a6f924b2757e64940fb909ae1e8b46eb7dcf377985074434a44c38ff64f.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1c9e06d6bdf8d307a8860e5b47f8c4ec8ebd9e37e6b519c5a72b16db8dad2ade.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4b3312a6e5be6e3afbae4ee89a7a50a27e2489678b7d66824ce7a83b3592f43c.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4f62e909c14af137dc07d4b990c53bb28fa7c5344966b7b18f157eb235d0d796.exe,MALWARE,0.9997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5edb3f2f5789eca3866b7f5cdbde8016b2552239d2cfe5ea602184ba7071aa07.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f3d09afc535097b0c5523579054b381e73ca58a2568e028fac0046ce73139d54.exe,MALWARE,0.9922
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b01dff27adffe5c43253bb33fb78b40f3bbb9853a510ee978abb821c38ffced0.exe,MALWARE,0.9996
/home/heph/Documents/code/ransom/new/mb_dataset/samples/907c48316ea3d9592204cc16c817530b7bdaeed7f04d32535dac66de3713202c.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/92ccdcead66a6415486a2ccb1095c0018c4debadd77b2be1978df1277985967f.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9ad5ad02572a10586241cd551dc0155e0f602222916a460c5cdaa9b48a178ec4.exe,MALWARE,0.9997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c01edf0478f041cd8ee24307acdcf3f48ec2f93729df50aba0209aa484c9fa8f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c9707a3bc0f177e1d1a5587c61699975b1153406962d187c9a732f97d8f867c5.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d2a259d4b542f18eb642138138324d0d2a565c27eeec9fc469623126f2a00a44.exe,MALWARE,0.9996
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d4eb523c293db7ca230c687924b96a1b8cde6b8c2f10d971dec138447a8eb64d.exe,MALWARE,0.9997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e00bac61811705d283472b77b602624c378c7e80c32e3448b06ea6a55d466c69.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fae35d1a1717f9ddc5a7281af3ff719ab3891cf4832f64be0e9e2152edc35958.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ff28b54a9e43c802243de4025ef5be38a504867ae7327f14929e7d5f98736da8.exe,MALWARE,0.9997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/dfab719b8ac43ff2f8a10aea5e04fd4eb273f6cdcea11c610aa68d1c3f6f989d.exe,MALWARE,0.999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0b090f1471629e7e852850166eb814c09ace3c88f0c9f5e5ffeb1b9f754875aa.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fa03e0cc4ce12a16be88b229d9dda6bef390697137318456206c4406a90a4eca.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0db5c55ef52e89401a668f59bf4f69391f4632447c51483bb64749d7f2123916.exe,MALWARE,0.9812
/home/heph/Documents/code/ransom/new/mb_dataset/samples/779576719a9c400a7a4abed0386e2111eb331160572c91a2fd8eaa1a7d6e6c63.exe,MALWARE,0.9979
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b6c1ee0c0a7b9a88d6cffaf90c950b7e0e96a841cc3e37c5242f6bff2a1c8202.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a9a4e89aaae8dc3638e3ca0f277ee37c0f3d14cd89f4972de591a531a6302fdd.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3fef5c7fa519f5384de6f61c954ead6dfd4da727005bfec954dc801bd120a938.exe,MALWARE,0.9853
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2857269196f820d1cefe17e55a9c9f6cb29fb799550fa57650bc2e8ce0e7d27e.exe,MALWARE,0.9679
/home/heph/Documents/code/ransom/new/mb_dataset/samples/dd71256ff21fa4337f050ad39ef5e00650c9dc13c9b8a7eb4fe7e8d64150ce45.exe,MALWARE,0.9177
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a0cf7860499118926c61f08dc2e6b8701b90f16cf3887aebf79111e6ac2763c6.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bc1f3016befc5953b692da01183fcddb9af7ff3b4ffc15f649bf4775b5bad2cd.exe,SUSPICIOUS,0.4602
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c475aaae514ef35c9606a262481087a8a29fe59d2df132c8737e44c8e234bb73.exe,MALWARE,0.997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f8d907099731ba448fef98c4b100265ac37dc57ff26917ff3699fc0060f91cab.exe,SUSPICIOUS,0.862
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0315dbb793f855f154aa8d227151f1098bd9b580a4f85064648b85bac1321663.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/31de5a766dca4eaae7b69f807ec06ae14d2ac48100e06a30e17cc9acccfd5193.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3e68e5742f998c5ba34c2130b2d89ca2a6c048feb6474bc81ff000e1eaed044e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/432f549e9a2a76237133e9fe9b11fbb3d1a7e09904db5ccace29918e948529c6.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/468e3c2cb5b0bbc3004bbf5272f4ece5c979625f7623e6d71af5dc0929b89d6a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/571f5de9dd0d509ed7e5242b9b7473c2b2cbb36ba64d38b32122a0a337d6cf8b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/589ff3a5741336fa7c98dbcef4e8aecea347ea0f349b9949c6a5f6cd9d821a23.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5da4f51e3ced3166336277bb04c32d0cd20f3e28db3d4f02826fee88b7583040.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/80fd105d0685b85c1be5d5d3af63608d2ec91b186d4c591416934fe454770ca1.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/85699c7180ad77f2ede0b15862bb7b51ad9df0478ed394866ac7fa9362bf5683.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/97c8f54d70e300c7d7e973c4b211da3c64c0f1c95770f663e04e35421dfb2ba0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b378b7ef0f906358eec595777a50f9bb5cc7bb6635e0f031d65b818a26bdc4ee.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ecbfea3e7869166dd418f15387bc33ce46f2c72168f571071916b5054d7f6e49.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/84715cf1d82e5139d39d8aadb9580ba80393dfa0f63fa14974e4f74a3e69752e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/74e0183d3131d1aeef4c8c7b6a144301b2c98796bfa9857e55ece8989cfedbc4.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/affa4e7daf9d64e4e3660b489bd684249c6f678f4f04a1a5f74bf4d9144cdde1.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4b2edadc8f90e9fcc976f02a9eda1640cd92c07718c0271842fbd4ca7e2906e2.exe,MALWARE,0.9977
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b24680596a9a113f95535f526930b5415382c102cd5753d7392e780cdea0ed63.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1250ba6f25fd60077f698a2617c15f89d58c1867339bfd9ee8ab19ce9943304b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/822ceefb12b030f2ff28dcda6776addda77b041dbb48d2e3a8c305721f4cc8ef.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b9bba02d18bacc4bc8d9e4f70657d381568075590cc9d0e7590327d854224b32.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ba1be94550898eedb10eb73cb5383a2d1050e96ec4df8e0bf680d3e76a9e2429.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d626eb0565fac677fdc13fb0555967dc31e600c74fbbd110b744f8e3a59dd3f9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/db39502dde5980ff3f36c39fe540b49053d1baf46a393bc0f05fc9b0ccf47951.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/db9060c4be0fb23d59a7059512c08dd11182e0c47c0d429b2d91af763ca4d28a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c6ddc9c2852eddf30f945a50183e28d38f6b9b1bbad01aac52e9d9539482a433.exe,MALWARE,0.9991
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9733092223c428fc0e44a90b01c7f77a97bb1205def8be1224ac68969182638e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/43b7927b9f8669bcee4717a6902f404eb6f6ec05a4be2d59349400eaabf01ad5.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ab366a7c4a343a798490c4451d1d8e42aea2b894cb3162b5c59e08d8507ffe2c.exe,MALWARE,0.9864
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6215959d557419327df550b6d5bc3d41980c3039414f23f2e58de47adee10846.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/62937460b8732bdbd0e0b900941085745c85329c720066a58b6885b5f98d899c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/69b4792f8ed12deb24225d9ed031e5f8aba7b5bbe2f079ab3a2585b63c34ef97.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6ac8e08c1610cc82bf7d6ee67a53e3a3e3dc72790550d110572ed42a9aa48f43.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6b76be8a263dccee95e02fa51cf9ce20cd1321d939e0b5a6024c27ece82840dc.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7826026ea206063d12d79692ca5f63d879beac9796bb54792f71a2bc8bc16b4c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/78c0d81bd989715dc49de24a78ab5d5d01b2f41f0e14188218231ef47bf2a9e2.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0272a8168ae5a28425123f70b59812e10ead08bf85a3aef231cb17e05e014afd.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/05283a213c1a3b09e71c7c153a75e86723add89ff41dfc9d0a7ca3d12cb6bbd1.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/05aae055be9d3b3fe46488ec9409302b5b029a25cbd379092dab5f50ea61b4db.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0626cf52bd697b73d774be87f7426aa86478dfa62a77a1c8eaeaf1dc6da3ed2c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0acf3226ffc9d01f77dccba212f581e47d91b4ae780b24c12b48eb70c2fbdfc7.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0c9d906f5ebdeec8a6715bad9d5ae354c3fb5337a5e7f7abedcb4535abe7329e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/13c63827036a885eec32a032d4f8b1685289829650d37abf591337384fca230c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/16c6c6f63c146fe0fdb7ce303950de943f503f1084c042ee0177f59c2da1ae3b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1725e983339b76370f1b5efc709d0c5526a876c7712b7d007500709857455f0f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1c18ce93ce0c1ea0b0838da892dd33af031db3caf49e215dc3beb2c398c09508.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/234da3dc480e8780970e273b2867fd7813f99a34b3fbbedce6e3f4ce51c37780.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/28b26bdcf81ab2963d13fc5ccffa8d39f2ae7b4680feac7d38f773c8ed61589d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2755b2b44273aa8abfc5f42265e694d5683486e8f1dd2f4f7ada52615a90ac91.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2b276cf03c81550515de1ea2804e016887d2f0212818b2b8a5e597b41b484664.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2ff281852735d5032d8ae083b2fe43e821a4f080a6766f722f36444251bf0aa7.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3186229b4bd8a584161648ed352f40477e0fc229af97c16c19b01399568b385f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/336ee741a618ea5bb2ee27dba6e78879b239ddd6060bb5bc0dab68d66e123578.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/348628e28eaaaeccedb4cebd7abd88e5fa4ed54d334559fefdfb1a73f441e1e6.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/38f58a2536b5dc18753bc7325cec17be803eae613832d6e6e57b773fbb8a40ce.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3cd8db5fcbba519c9c9332435e8d612b2cef61500dc04875b1bd2931dab2c90b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/47149d0b7f1108531542930314ade843ab5c16935489c58184672018e8884e4f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/40f838f529b0268aa4b9b3939ea8c6854fc385761e9b11b744fc16a323d38d83.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/40e7378667e65355acc89f10b0fa2e76adeb5a73d46eeafe14845f7805c1d793.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/006194421ffcba4d790dddcbb6996e55470bdb5880043c16afed1a8ff29d094e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4adf636bee48a5fa28250437891c608cb6be32513f55146879c67425d71de3dd.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ecd0738536e3a450dd4bcce49303b2c60659a7512ac391e08abb6c174b9d401f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/53a801deacc598f7d38445a07a3a459306a88dbcdf9ce037525ce8992ca9ac9d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3548b30286a0a4c6a2584af5c3e1319797128f25858ec829822a3e13fd9290eb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1c70fdf9bfa243c7a8ca09d466faf202b6bbdfb2f4e53852a78884e845cc73a0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6da9ef4fbe6ca8cb9e84d8d8fb2a7a3c79d29f9a528dd1594804858c7a004835.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/196e890ff93273431c62a5450f25538c7fe3dba809bef0b11baf54ded8b38781.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4aea0dad84263022b05d0da70ca3e50f9bc4375ffdd5fb1cb17e91446ac0da10.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8aa579b40f9c86c9c24726485528aafac4414257fc854feb6dbcad11222405dd.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8faf6974c82fc495a2343a579a478c8e18dc6a60b1516ee107c88e18f8cde241.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/97349b5328e0d4699691938fe45c0f7d9afdfc6b67a2915e07dec805eff07004.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a891d24823796a4ffa2fac76d92fec2c7ffae1ac1c3665be0d4f85e13acd33f9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d743daa22fdf4313a10da027b034c603eda255be037cb45b28faea23114d3b8a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/df9ef29e8789a798981a783fafbb85395a84e8733929b2c2290bcde263c2f3f8.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/40129e35b3cc78802b767f9f8d1a6dfe5c0dc604f8d6b90683df3c45838f8144.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/89f331d784957a00971363893ea76fd2136d574c5cffc48bf15c047413fce3d5.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c21957d0f5db8f0afb50271edf50b7360b6c95c3712836b0b272992a0b975583.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d28f6416c6d03978482ae7a54affd27555de0fd0cfb27e5d0ac9306cc03ea5d9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2bdb732665087eb6ce18e457e8cb5b2f787a361508872aceb2498bcd2b842057.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8d9b7820efcd8bd0336721c998b65ef8061276bf1ffa7808c00b841b1db97da0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b4a451a82b083cd71273c745eefda31e107a93b0ac5e7f0acda91a09a1460920.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b93cf5b2c832b4871b7621af7b4d04fc4662d8aef9b75e21af81d305f1ac135b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b95a0d0333c4986597c2e9132fbea337127653da6864c4c65218c7cc35061448.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ff82b9021651a1de046c80242be44b53fa23f88f850b9d536ce8be7d9b41afbb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/26a74ace0b160831901b912f173137326019e731530e4ec283cbe44e3ccda165.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/41c9080f9c90e00a431b2fb04b461584abe68576996379a97469a71be42fc6ff.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9c6bf07eb072a389408c0a323978fe2a3d9e597e04535195a24d891346010fb6.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9ec9fd40a0920b680b3f6360549af7d4387f8c87683bb82077bd3e0dcc6780bc.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9f3e7aa0126a055987301a818fedd35d8c74b8cd95bdba71e3972f26a569b7da.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a092842d7b709e9101abcbc368a706431813dfd72fcda75d08270d3dff166d70.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a56da19714732f522c9f70fb1facd3b8d6a6e32257a77674005282653565a3aa.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a5fe4156c920f0fe7944c2ff55ec39186099239b2898c55bed6bca3fb6d609d0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a9debdce0f56f389f40d0ea6fd9a4f32e2ce145110c3443b76514b809d4bd63c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/adc4f4469d9c4873a9d6a5f1118f74a7a6aec9fd8c50b45b016f0a8d3cef2d1c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b4df356a0b8746b77456531f53cf8418b356b40cd3a9ea214bfe2adba8e8838b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7a64146011ab85d187b8e87dbea7fe6ff46ba8fdfe16e961a93a32bf6cf7d854.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/807b27dd4ddf9f8be2493a9e9f9a1bbe69c06770039847425acc6458d72f29dd.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/80b8c6be07ae05ac08cefbdca242bd4601e3d4e69bba4e81a55ddfd9d4417691.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/82d77889cb0d8309f146a28ee8bf8977336820fbbc5062237b0653e6fde64e1a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8c6c21855aff960c7f445472342e768144f5838c246847ab5afb806841590745.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8cf67f9a52293ba9a55e0302460290fee19f3fcad83c1f9e4ab143ca998ac157.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/933443d4a0fae8938ede0c440e3314283e5e9e4ba32015e9c8c8df1046cebd28.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/983590ffbdf013bcf16980e7597742def0e06ef3c2d6e2bb71918f7e38b33339.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9c33e41ea79c84e40219cfdab5c919c116563d7241e73b88be345e546e53aaec.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/47c2845545be0b7a6c7e0f73ccb16978fe7a226cf802b19b33dde1874c2fc9da.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4933d2287e2e0cd36e11b8a0518889fe92391e4396871339939ddceea51e5b7e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/49419d9a401cba4f84da4213fcb37d943715a70c98577e241e2e491640faf359.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4b771cd89739a9f1f9d03f3d1e3702af6a375f3dcba0ad904eda489fb014a37e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/508c97a6bbd5071e9f7c72012b1257582367c15bdf320f3cdec09b9642803752.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4e4074e8033f95da0eea13a2754321fe2d71c2b45ef53ad9c75331f1d29c7291.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/51f60098e30ba803c3f3779273ec2b2b227d366af4187625975115efa5a7e6a7.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/55654807b9af7ebca5e3714d950fe07c017f92ad696f57467554249e90c83fdb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5fb8e5ecbb9872d6c9188b565013ccff8717df9adf074f2deae64546d1115c5a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e10f9051c624ad49798291e19e50a64701d93a729a10c7d854153455e295663e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e73605374d40933b78ad13d7053d656f373b285efb6a3ab89ae6cd80191f0778.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ebcacef587c73ab33ebea025ffd6bf5d303dcf2382c25bdeac960a63d9252762.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f06974117c40911501007b835777d44b67171bae4ddb4b77a0842fe3a93bc3a6.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f1c2d2f2cfe7d0a4ebfb87739c4233eb526efd1ea238ba68e27d166deb709a0c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f3cf4730337a3cc11c173bab33b8b0f7f4b98e41fa6e45895b02bae3e5ee9f27.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f92a9559944e57854746dbbb96a04669e36c78a481f8c34313bfc561146999e6.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fb30464577a78712879d87c66d915cd01b2f995dabdcbd14dcdc004819f0353f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fb921bebebeceb58ca29a0fdccacb94674945d4023aded9d37b81113a787bfbb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fe81c5caa0e269c1cbbd0aca9557677c4f57829d621f2f21768728c92e4f0498.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bb44536157131abfbb8d50936e71dee0f7dad35dbb8a206e1eafd93e4e68999c.exe,MALWARE,0.999
